tenant_id,unit_id,full_name,email,phone,lease_start,lease_end,monthly_rent,deposit,status,lease_duration_days,days_to_expiry,lease_expired,expiry_bucket,lease_term_type,market_rent,unit_type,sqft,loss_to_lease,loss_to_lease_pct,concession_flag,total_charges,paid_on_time,partial_count,delinquent_count,total_due,total_paid,collection_rate,payment_reliability,delinquency_risk_score,risk_tier
T01416,U01807,Shawn Patel,fjohnson@example.com,933.689.1478x524,2022-04-12,2023-04-12,1469.0,1469.0,Notice to Vacate,365,-1090,1,Expired,Standard (6-12mo),1478.0,Studio,458,9.0,0.61,0,,,,,,,,,,
T01417,U01808,Samantha Smith,catherine41@example.org,001-923-687-3518x6647,2022-06-15,2023-06-15,1311.0,1311.0,Active,365,-1026,1,Expired,Standard (6-12mo),1486.0,Studio,475,175.0,11.78,1,,,,,,,,,,
T01418,U01809,Brandon Harris,charles30@example.org,(785)434-6581x539,2022-12-25,2024-12-24,1523.0,1523.0,Active,730,-468,1,Expired,Long-Term (>12mo),1576.0,Studio,592,53.0,3.36,0,13.0,12.0,1.0,0.0,19799.0,19746.0,99.73,92.31,14.6,Medium Risk
T01419,U01810,Katherine Guzman,natalie90@example.net,441.528.6558x16759,2024-05-14,2025-05-14,1282.0,1282.0,Active,365,-327,1,Expired,Standard (6-12mo),1390.0,Studio,505,108.0,7.77,1,10.0,10.0,0.0,0.0,12820.0,12820.0,100.0,100.0,0.0,Low Risk
T01420,U01811,Terri Davis,larrygill@example.net,580-603-8146,2021-06-08,2023-06-08,1265.0,1265.0,Active,730,-1033,1,Expired,Long-Term (>12mo),1355.0,Studio,473,90.0,6.64,1,,,,,,,,,,
T01421,U01813,Lawrence Velasquez,robin19@example.com,001-773-409-1218,2023-11-13,2024-11-12,1493.0,1493.0,Active,365,-510,1,Expired,Standard (6-12mo),1643.0,Studio,456,150.0,9.13,1,12.0,11.0,0.0,1.0,17916.0,16423.0,91.67,91.67,35.0,High Risk
T01422,U01814,Corey Davis,phillipsrichard@example.org,515.255.3015,2022-10-30,2024-10-29,1299.0,1299.0,Notice to Vacate,730,-524,1,Expired,Long-Term (>12mo),1405.0,Studio,553,106.0,7.54,1,12.0,10.0,1.0,1.0,15588.0,13750.0,88.21,83.33,50.0,High Risk
T01423,U01815,Robert Phillips,falexander@example.net,001-810-896-5984x557,2023-05-02,2024-05-01,1539.0,1539.0,Active,365,-705,1,Expired,Standard (6-12mo),1608.0,Studio,450,69.0,4.29,0,6.0,6.0,0.0,0.0,9234.0,9234.0,100.0,100.0,0.0,Low Risk
T01424,U01816,Robert Nguyen,david82@example.net,001-212-869-9452,2022-08-03,2023-08-03,1332.0,1332.0,Active,365,-977,1,Expired,Standard (6-12mo),1509.0,Studio,535,177.0,11.73,1,,,,,,,,,,
T01425,U01818,Bradley Montgomery,johnsonteresa@example.net,001-866-491-0082x2421,2024-05-28,2025-05-28,1461.0,1461.0,Active,365,-313,1,Expired,Standard (6-12mo),1588.0,Studio,597,127.0,8.0,1,10.0,10.0,0.0,0.0,14610.0,14610.0,100.0,100.0,0.0,Low Risk
T01426,U01820,Jonathan Martinez,chenvictor@example.net,(326)299-6208x3479,2023-04-16,2024-04-15,1513.0,1513.0,Active,365,-721,1,Expired,Standard (6-12mo),1616.0,Studio,543,103.0,6.37,1,5.0,5.0,0.0,0.0,7565.0,7565.0,100.0,100.0,0.0,Low Risk
T01427,U01821,Keith Taylor,travis28@example.net,903.422.0074x859,2022-08-26,2024-08-25,1317.0,1317.0,Active,730,-589,1,Expired,Long-Term (>12mo),1490.0,Studio,543,173.0,11.61,1,9.0,8.0,0.0,1.0,11853.0,10536.0,88.89,88.89,36.7,High Risk
T01428,U01822,Corey Ford,thomasmichael@example.com,220-458-0286x06048,2023-01-25,2024-01-25,1284.0,1284.0,Active,365,-802,1,Expired,Standard (6-12mo),1403.0,Studio,543,119.0,8.48,1,2.0,2.0,0.0,0.0,2568.0,2568.0,100.0,100.0,0.0,Low Risk
T01429,U01823,Sandra Baker,tlogan@example.com,776-895-0904x189,2021-11-04,2023-11-04,1380.0,1380.0,Active,730,-884,1,Expired,Long-Term (>12mo),1563.0,Studio,593,183.0,11.71,1,,,,,,,,,,
T01430,U01824,Michael Harris,lestermark@example.com,(523)388-7888x76569,2024-06-01,2025-06-01,1389.0,1389.0,Notice to Vacate,365,-309,1,Expired,Standard (6-12mo),1422.0,Studio,535,33.0,2.32,0,9.0,9.0,0.0,0.0,12501.0,12501.0,100.0,100.0,0.0,Low Risk
T01431,U01825,Matthew Williams,nicoletaylor@example.net,6119386047,2023-11-13,2025-11-12,1569.0,1569.0,Active,730,-145,1,Expired,Long-Term (>12mo),1611.0,Studio,598,42.0,2.61,0,15.0,13.0,1.0,1.0,23535.0,21182.0,90.0,86.67,48.0,High Risk
T01432,U01827,Angela Ray,lewisallen@example.com,648-695-3829,2022-12-06,2023-12-06,1591.0,1591.0,Active,365,-852,1,Expired,Standard (6-12mo),1719.0,1BR/1BA,824,128.0,7.45,1,1.0,1.0,0.0,0.0,1591.0,1591.0,100.0,100.0,0.0,Low Risk
T01433,U01830,Michael Martinez,ulamb@example.org,(534)272-8395x167,2024-04-08,2025-04-08,1803.0,1803.0,Notice to Vacate,365,-363,1,Expired,Standard (6-12mo),1880.0,1BR/1BA,823,77.0,4.1,0,11.0,10.0,0.0,1.0,19833.0,18030.0,90.91,90.91,35.5,High Risk
T01434,U01831,Erin Walker,zsnyder@example.net,488-468-6562x925,2021-11-04,2023-05-06,1649.0,1649.0,Active,548,-1066,1,Expired,Long-Term (>12mo),1697.0,1BR/1BA,808,48.0,2.83,0,,,,,,,,,,
T01435,U01832,Carmen Herrera,wolfdaniel@example.org,(835)630-6885,2021-06-10,2022-06-10,1898.0,1898.0,Active,365,-1396,1,Expired,Standard (6-12mo),1907.0,1BR/1BA,698,9.0,0.47,0,,,,,,,,,,
T01436,U01833,Sandra Washington,gfowler@example.org,+1-964-758-3744x959,2022-04-05,2024-04-04,1604.0,1604.0,Active,730,-732,1,Expired,Long-Term (>12mo),1706.0,1BR/1BA,670,102.0,5.98,1,5.0,5.0,0.0,0.0,8020.0,8020.0,100.0,100.0,0.0,Low Risk
T01437,U01834,David Fields,pacemarcus@example.com,+1-859-428-9748x74114,2024-03-22,2026-03-22,1543.0,1543.0,Active,730,-15,1,Expired,Long-Term (>12mo),1594.0,1BR/1BA,669,51.0,3.2,0,12.0,11.0,0.0,1.0,18516.0,16973.0,91.67,91.67,35.0,High Risk
T01438,U01835,Frank Martinez,tylerchristine@example.com,353-849-6551x564,2024-01-09,2025-01-08,1580.0,1580.0,Active,365,-453,1,Expired,Standard (6-12mo),1609.0,1BR/1BA,828,29.0,1.8,0,13.0,13.0,0.0,0.0,20540.0,20540.0,100.0,100.0,0.0,Low Risk
T01439,U01836,Kyle Young,mcintyrebrendan@example.org,(482)401-6301x597,2023-12-17,2024-12-16,1840.0,1840.0,Active,365,-476,1,Expired,Standard (6-12mo),1931.0,1BR/1BA,783,91.0,4.71,0,13.0,11.0,1.0,1.0,23920.0,21892.0,91.52,84.62,49.2,High Risk
T01440,U01837,Brianna Warren,kevinbates@example.org,666.280.9846x0180,2023-12-11,2025-12-10,1808.0,1808.0,Active,730,-117,1,Expired,Long-Term (>12mo),1938.0,1BR/1BA,756,130.0,6.71,1,15.0,14.0,1.0,0.0,27120.0,26410.0,97.38,93.33,14.0,Medium Risk
T01441,U01838,Christina Evans,jonesmelissa@example.org,835.286.6715x544,2022-07-06,2023-07-06,1656.0,1656.0,Active,365,-1005,1,Expired,Standard (6-12mo),1689.0,1BR/1BA,771,33.0,1.95,0,,,,,,,,,,
T01442,U01839,Kevin Stafford,gilbertsamuel@example.com,001-362-472-0536x4991,2022-08-24,2023-08-24,1495.0,1495.0,Active,365,-956,1,Expired,Standard (6-12mo),1626.0,1BR/1BA,724,131.0,8.06,1,,,,,,,,,,
T01443,U01841,Samantha Bailey,rrodgers@example.org,750.421.5538x30775,2023-01-12,2024-01-12,1694.0,1694.0,Notice to Vacate,365,-815,1,Expired,Standard (6-12mo),1812.0,1BR/1BA,737,118.0,6.51,1,2.0,2.0,0.0,0.0,3388.0,3388.0,100.0,100.0,0.0,Low Risk
T01444,U01843,Christopher White,jeff95@example.com,384.346.0789x0751,2021-08-25,2022-08-25,1618.0,1618.0,Active,365,-1320,1,Expired,Standard (6-12mo),1733.0,1BR/1BA,763,115.0,6.64,1,,,,,,,,,,
T01445,U01844,James Jones,kerry49@example.org,631-964-9828x38597,2023-04-20,2024-04-19,1440.0,1440.0,Active,365,-717,1,Expired,Standard (6-12mo),1619.0,1BR/1BA,728,179.0,11.06,1,5.0,5.0,0.0,0.0,7200.0,7200.0,100.0,100.0,0.0,Low Risk
T01446,U01845,Gregory Deleon,olsonmichael@example.com,001-494-434-3687x7156,2024-02-22,2026-02-21,1511.0,1511.0,Active,730,-44,1,Expired,Long-Term (>12mo),1699.0,1BR/1BA,773,188.0,11.07,1,13.0,12.0,0.0,1.0,19643.0,18132.0,92.31,92.31,34.6,High Risk
T01447,U01846,Sandra Baker,tuckerstacey@example.net,341.253.5977,2023-01-12,2024-07-13,1611.0,1611.0,Active,548,-632,1,Expired,Long-Term (>12mo),1691.0,1BR/1BA,687,80.0,4.73,0,8.0,8.0,0.0,0.0,12888.0,12888.0,100.0,100.0,0.0,Low Risk
T01448,U01848,Ashley Herring,steven34@example.net,731-848-7225x578,2023-07-09,2025-01-07,1473.0,1473.0,Active,548,-454,1,Expired,Long-Term (>12mo),1623.0,1BR/1BA,723,150.0,9.24,1,14.0,13.0,1.0,0.0,20622.0,19954.0,96.76,92.86,14.3,Medium Risk
T01449,U01849,Daniel Nelson,zparker@example.net,257-739-5232x85558,2021-09-14,2023-09-14,1496.0,1496.0,Active,730,-935,1,Expired,Long-Term (>12mo),1645.0,1BR/1BA,691,149.0,9.06,1,,,,,,,,,,
T01450,U01850,Mr. Ross Cox,valdezrichard@example.org,341.636.2334x70407,2023-04-15,2025-04-14,1537.0,1537.0,Active,730,-357,1,Expired,Long-Term (>12mo),1601.0,1BR/1BA,797,64.0,4.0,0,15.0,15.0,0.0,0.0,23055.0,23055.0,100.0,100.0,0.0,Low Risk
T01451,U01851,Kevin Daugherty,scotttiffany@example.net,001-773-241-8559,2024-05-25,2025-05-25,1592.0,1592.0,Active,365,-316,1,Expired,Standard (6-12mo),1632.0,1BR/1BA,697,40.0,2.45,0,10.0,9.0,1.0,0.0,15920.0,15326.0,96.27,90.0,16.0,Medium Risk
T01452,U01852,Claire Mcmillan,jennifer60@example.org,203.396.1017x590,2022-12-01,2023-12-01,1499.0,1499.0,Active,365,-857,1,Expired,Standard (6-12mo),1677.0,1BR/1BA,820,178.0,10.61,1,,,,,,,,,,
T01453,U01854,Andrew Reyes,autumn78@example.com,001-592-885-5162x159,2023-04-17,2024-10-16,1504.0,1504.0,Active,548,-537,1,Expired,Long-Term (>12mo),1599.0,1BR/1BA,727,95.0,5.94,1,11.0,11.0,0.0,0.0,16544.0,16544.0,100.0,100.0,0.0,Low Risk
T01454,U01855,Michael Gomez,krystaltucker@example.org,(558)696-0707x228,2021-10-31,2023-10-31,1744.0,1744.0,Active,730,-888,1,Expired,Long-Term (>12mo),1857.0,1BR/1BA,777,113.0,6.09,1,,,,,,,,,,
T01455,U01857,Tracy Hall,lori39@example.org,643-509-7427,2022-02-10,2023-02-10,1658.0,1658.0,Active,365,-1151,1,Expired,Standard (6-12mo),1683.0,1BR/1BA,779,25.0,1.49,0,,,,,,,,,,
T01456,U01858,Samuel Livingston,timothy96@example.com,001-414-880-3007x35658,2021-02-01,2022-02-01,1707.0,1707.0,Active,365,-1525,1,Expired,Standard (6-12mo),1908.0,1BR/1BA,771,201.0,10.53,1,,,,,,,,,,
T01457,U01859,Kayla Mccann,howard63@example.net,494.512.8866x9112,2022-06-24,2024-06-23,1777.0,1777.0,Active,730,-652,1,Expired,Long-Term (>12mo),1841.0,1BR/1BA,794,64.0,3.48,0,7.0,6.0,1.0,0.0,12439.0,12177.0,97.89,85.71,18.6,Medium Risk
T01458,U01860,Carol Baker,marcomoore@example.com,619-878-9259,2023-08-21,2024-08-20,1428.0,1428.0,Active,365,-594,1,Expired,Standard (6-12mo),1595.0,1BR/1BA,826,167.0,10.47,1,9.0,8.0,1.0,0.0,12852.0,12355.0,96.13,88.89,16.7,Medium Risk
T01459,U01861,Olivia Hayes,crystal46@example.com,001-732-355-4411x818,2021-03-11,2022-09-10,1608.0,1608.0,Active,548,-1304,1,Expired,Long-Term (>12mo),1821.0,1BR/1BA,685,213.0,11.7,1,,,,,,,,,,
T01460,U01862,Thomas Lopez,mcdanieldrew@example.org,+1-381-693-7684,2021-12-08,2022-12-08,1533.0,1533.0,Notice to Vacate,365,-1215,1,Expired,Standard (6-12mo),1711.0,1BR/1BA,656,178.0,10.4,1,,,,,,,,,,
T01461,U01864,Teresa Green,gabrielshah@example.com,+1-583-833-5401x12728,2023-12-21,2025-06-21,1609.0,1609.0,Active,548,-289,1,Expired,Long-Term (>12mo),1628.0,1BR/1BA,814,19.0,1.17,0,15.0,13.0,2.0,0.0,24135.0,23520.0,97.45,86.67,28.0,Medium Risk
T01462,U01865,Aaron Olson,dmora@example.com,9908676183,2022-12-27,2023-12-27,1786.0,1786.0,Active,365,-831,1,Expired,Standard (6-12mo),1924.0,1BR/1BA,850,138.0,7.17,1,1.0,1.0,0.0,0.0,1786.0,1786.0,100.0,100.0,0.0,Low Risk
T01463,U01866,Larry Smith,spena@example.org,+1-262-617-2048x8868,2024-02-15,2025-02-14,1528.0,1528.0,Active,365,-416,1,Expired,Standard (6-12mo),1583.0,1BR/1BA,655,55.0,3.47,0,13.0,13.0,0.0,0.0,19864.0,19864.0,100.0,100.0,0.0,Low Risk
T01464,U01867,James Andrews,perezmargaret@example.org,(845)264-9674x1991,2021-09-01,2022-09-01,1687.0,1687.0,Active,365,-1313,1,Expired,Standard (6-12mo),1708.0,1BR/1BA,781,21.0,1.23,0,,,,,,,,,,
T01465,U01868,Terrance Mullins,hughesrhonda@example.net,9972034251,2022-11-21,2024-11-20,1708.0,1708.0,Active,730,-502,1,Expired,Long-Term (>12mo),1792.0,1BR/1BA,804,84.0,4.69,0,12.0,12.0,0.0,0.0,20496.0,20496.0,100.0,100.0,0.0,Low Risk
T01466,U01869,Benjamin Boyer,lopezvictoria@example.org,001-567-307-4215,2021-08-09,2022-08-09,1430.0,1430.0,Active,365,-1336,1,Expired,Standard (6-12mo),1609.0,1BR/1BA,751,179.0,11.12,1,,,,,,,,,,
T01467,U01870,Marcia Sanders,kimberlypeterson@example.org,(202)421-6908x8754,2022-12-28,2024-06-28,1681.0,1681.0,Active,548,-647,1,Expired,Long-Term (>12mo),1699.0,1BR/1BA,748,18.0,1.06,0,7.0,7.0,0.0,0.0,11767.0,11767.0,100.0,100.0,0.0,Low Risk
T01468,U01872,Tanya Hall,amy84@example.org,+1-891-506-5735x17454,2023-07-11,2025-01-09,1496.0,1496.0,Active,548,-452,1,Expired,Long-Term (>12mo),1636.0,1BR/1BA,672,140.0,8.56,1,14.0,14.0,0.0,0.0,20944.0,20944.0,100.0,100.0,0.0,Low Risk
T01469,U01873,Michelle Martinez,jessicatorres@example.org,(983)231-9558,2023-09-05,2024-09-04,1612.0,1612.0,Active,365,-579,1,Expired,Standard (6-12mo),1665.0,1BR/1BA,763,53.0,3.18,0,10.0,10.0,0.0,0.0,16120.0,16120.0,100.0,100.0,0.0,Low Risk
T01470,U01875,Gina Chang,fgarcia@example.org,603.805.6870x9412,2024-04-22,2026-04-22,1410.0,1410.0,Active,730,16,0,0-30 Days,Long-Term (>12mo),1584.0,1BR/1BA,803,174.0,10.98,1,11.0,11.0,0.0,0.0,15510.0,15510.0,100.0,100.0,0.0,Low Risk
T01471,U01876,Brandon Myers,kathleenwelch@example.net,233-276-8418x76776,2021-01-16,2023-01-16,1850.0,1850.0,Active,730,-1176,1,Expired,Long-Term (>12mo),1945.0,1BR/1BA,771,95.0,4.88,0,,,,,,,,,,
T01472,U01877,Danny Nguyen,qrhodes@example.org,873-903-3249,2023-07-18,2025-01-16,1766.0,1766.0,Active,548,-445,1,Expired,Long-Term (>12mo),1923.0,1BR/1BA,666,157.0,8.16,1,14.0,14.0,0.0,0.0,24724.0,24724.0,100.0,100.0,0.0,Low Risk
T01473,U01878,Paul Porter,virginia51@example.org,884-280-9473x1815,2021-12-28,2023-12-28,1501.0,1501.0,Active,730,-830,1,Expired,Long-Term (>12mo),1553.0,1BR/1BA,672,52.0,3.35,0,1.0,1.0,0.0,0.0,1501.0,1501.0,100.0,100.0,0.0,Low Risk
T01474,U01880,Sarah Martin,gibsonkimberly@example.net,(894)676-1110x797,2022-07-27,2023-07-27,1739.0,1739.0,Active,365,-984,1,Expired,Standard (6-12mo),1916.0,1BR/1BA,843,177.0,9.24,1,,,,,,,,,,
T01475,U01881,Heidi Nunez,robert72@example.net,001-772-626-9348,2023-10-08,2024-10-07,1476.0,1476.0,Active,365,-546,1,Expired,Standard (6-12mo),1666.0,1BR/1BA,747,190.0,11.4,1,11.0,10.0,0.0,1.0,16236.0,14760.0,90.91,90.91,35.5,High Risk
T01476,U01882,Melanie Chang,lynchjonathan@example.net,(485)860-6699x2613,2023-11-27,2025-11-26,1789.0,1789.0,Notice to Vacate,730,-131,1,Expired,Long-Term (>12mo),1884.0,1BR/1BA,727,95.0,5.04,1,15.0,15.0,0.0,0.0,26835.0,26835.0,100.0,100.0,0.0,Low Risk
T01477,U01883,Karen Weber,dware@example.com,+1-957-403-9962x637,2023-05-24,2024-05-23,1696.0,1696.0,Active,365,-683,1,Expired,Standard (6-12mo),1846.0,1BR/1BA,793,150.0,8.13,1,6.0,6.0,0.0,0.0,10176.0,10176.0,100.0,100.0,0.0,Low Risk
T01478,U01884,Rhonda Livingston,santiagochristopher@example.com,001-635-512-8962x20682,2022-10-15,2023-10-15,1603.0,1603.0,Notice to Vacate,365,-904,1,Expired,Standard (6-12mo),1612.0,1BR/1BA,650,9.0,0.56,0,,,,,,,,,,
T01479,U01885,Corey David,brettthomas@example.net,001-634-546-0606,2021-03-27,2022-03-27,1688.0,1688.0,Active,365,-1471,1,Expired,Standard (6-12mo),1812.0,1BR/1BA,681,124.0,6.84,1,,,,,,,,,,
T01480,U01886,April Salazar,jameskim@example.com,629-741-2853x70064,2022-07-24,2024-07-23,1722.0,1722.0,Active,730,-622,1,Expired,Long-Term (>12mo),1747.0,1BR/1BA,695,25.0,1.43,0,8.0,8.0,0.0,0.0,13776.0,13776.0,100.0,100.0,0.0,Low Risk
T01481,U01887,John Valentine,danielnixon@example.net,001-880-642-5542x80537,2022-10-06,2023-10-06,1473.0,1473.0,Notice to Vacate,365,-913,1,Expired,Standard (6-12mo),1598.0,1BR/1BA,657,125.0,7.82,1,,,,,,,,,,
T01482,U01889,Holly Owen,bhawkins@example.net,978.260.2039x22131,2021-12-06,2022-12-06,1624.0,1624.0,Notice to Vacate,365,-1217,1,Expired,Standard (6-12mo),1776.0,1BR/1BA,773,152.0,8.56,1,,,,,,,,,,
T01483,U01891,Anna Novak,ann63@example.net,001-492-687-9872x87314,2023-09-24,2025-03-25,1614.0,1614.0,Active,548,-377,1,Expired,Long-Term (>12mo),1780.0,1BR/1BA,837,166.0,9.33,1,15.0,15.0,0.0,0.0,24210.0,24210.0,100.0,100.0,0.0,Low Risk
T01484,U01892,Rebecca Thompson,wellselizabeth@example.com,241-260-3328x8807,2021-12-13,2022-12-13,1562.0,1562.0,Notice to Vacate,365,-1210,1,Expired,Standard (6-12mo),1573.0,1BR/1BA,798,11.0,0.7,0,,,,,,,,,,
T01485,U01893,Michael White,rcollins@example.org,(702)620-1754,2022-06-16,2024-06-15,1557.0,1557.0,Active,730,-660,1,Expired,Long-Term (>12mo),1604.0,1BR/1BA,827,47.0,2.93,0,7.0,7.0,0.0,0.0,10899.0,10899.0,100.0,100.0,0.0,Low Risk
T01486,U01894,Donald Jimenez,donnahorton@example.org,966-627-5015x269,2022-04-20,2023-04-20,1519.0,1519.0,Active,365,-1082,1,Expired,Standard (6-12mo),1694.0,1BR/1BA,719,175.0,10.33,1,,,,,,,,,,
T01487,U01895,Roger Hall,ibrown@example.com,883-230-9587x2383,2022-02-28,2024-02-28,1634.0,1634.0,Active,730,-768,1,Expired,Long-Term (>12mo),1666.0,1BR/1BA,662,32.0,1.92,0,3.0,3.0,0.0,0.0,4902.0,4902.0,100.0,100.0,0.0,Low Risk
T01488,U01896,Robert Lin,sean92@example.org,(967)214-8581,2021-12-12,2022-12-12,1550.0,1550.0,Active,365,-1211,1,Expired,Standard (6-12mo),1628.0,1BR/1BA,781,78.0,4.79,0,,,,,,,,,,
T01489,U01898,Andrew Rodriguez,ecrawford@example.net,(309)425-1920,2021-03-23,2023-03-23,1794.0,1794.0,Active,730,-1110,1,Expired,Long-Term (>12mo),1899.0,1BR/1BA,732,105.0,5.53,1,,,,,,,,,,
T01490,U01899,Michelle Martinez,janetmontes@example.com,3497379582,2022-02-04,2023-02-04,1712.0,1712.0,Active,365,-1157,1,Expired,Standard (6-12mo),1824.0,1BR/1BA,719,112.0,6.14,1,,,,,,,,,,
T01491,U01900,Teresa Kerr,lisa16@example.org,+1-671-449-2075x741,2021-02-22,2022-02-22,1595.0,1595.0,Active,365,-1504,1,Expired,Standard (6-12mo),1764.0,1BR/1BA,674,169.0,9.58,1,,,,,,,,,,
T01492,U01901,Robert Serrano,imoore@example.com,+1-818-983-1249x773,2024-03-15,2025-09-14,1553.0,1553.0,Active,548,-204,1,Expired,Long-Term (>12mo),1605.0,1BR/1BA,653,52.0,3.24,0,12.0,10.0,0.0,2.0,18636.0,15530.0,83.33,83.33,70.0,Critical
T01493,U01902,Stephen Scott,cynthiagonzalez@example.com,697-587-2965x7156,2023-12-03,2024-12-02,1709.0,1709.0,Active,365,-490,1,Expired,Standard (6-12mo),1744.0,1BR/1BA,849,35.0,2.01,0,13.0,13.0,0.0,0.0,22217.0,22217.0,100.0,100.0,0.0,Low Risk
T01494,U01903,Sharon Holland,christinaduncan@example.org,680-242-4796x000,2022-08-28,2023-08-28,1581.0,1581.0,Active,365,-952,1,Expired,Standard (6-12mo),1637.0,1BR/1BA,676,56.0,3.42,0,,,,,,,,,,
T01495,U01906,Jennifer Gomez,timothyanderson@example.org,(262)325-4920x3693,2021-09-03,2023-03-05,1746.0,1746.0,Active,548,-1128,1,Expired,Long-Term (>12mo),1770.0,1BR/1BA,832,24.0,1.36,0,,,,,,,,,,
T01496,U01907,Debra Greer,gaineserika@example.org,731.817.2264x147,2023-10-08,2024-10-07,1706.0,1706.0,Active,365,-546,1,Expired,Standard (6-12mo),1916.0,1BR/1BA,767,210.0,10.96,1,11.0,11.0,0.0,0.0,18766.0,18766.0,100.0,100.0,0.0,Low Risk
T01497,U01908,Rachel Koch,boyddavid@example.net,435.598.4742,2021-10-08,2022-10-08,1686.0,1686.0,Active,365,-1276,1,Expired,Standard (6-12mo),1742.0,1BR/1BA,654,56.0,3.21,0,,,,,,,,,,
T01498,U01910,Tonya Holland,christina67@example.com,653-990-2262,2021-08-27,2022-08-27,1892.0,1892.0,Active,365,-1318,1,Expired,Standard (6-12mo),1938.0,1BR/1BA,845,46.0,2.37,0,,,,,,,,,,
T01499,U01911,Cynthia Nguyen,cortezdouglas@example.net,6906064761,2022-04-01,2023-04-01,1699.0,1699.0,Active,365,-1101,1,Expired,Standard (6-12mo),1848.0,1BR/1BA,657,149.0,8.06,1,,,,,,,,,,
T01500,U01912,Jonathan Wright,louis04@example.org,+1-531-569-7920x6754,2023-11-05,2024-11-04,1729.0,1729.0,Active,365,-518,1,Expired,Standard (6-12mo),1893.0,1BR/1BA,682,164.0,8.66,1,12.0,11.0,0.0,1.0,20748.0,19019.0,91.67,91.67,35.0,High Risk
T01501,U01913,David Andrews,ramirezmelissa@example.net,001-392-552-8783x57338,2023-11-17,2024-11-16,1544.0,1544.0,Active,365,-506,1,Expired,Standard (6-12mo),1600.0,1BR/1BA,728,56.0,3.5,0,12.0,11.0,0.0,1.0,18528.0,16984.0,91.67,91.67,35.0,High Risk
T01502,U01914,Timothy Hall,john30@example.org,264.712.2474,2022-10-07,2023-10-07,1702.0,1702.0,Active,365,-912,1,Expired,Standard (6-12mo),1826.0,1BR/1BA,758,124.0,6.79,1,,,,,,,,,,
T01503,U01915,Robert Moore,jerrywilliams@example.org,(902)232-5107x1555,2023-12-04,2024-12-03,1679.0,1679.0,Active,365,-489,1,Expired,Standard (6-12mo),1860.0,1BR/1BA,654,181.0,9.73,1,13.0,11.0,0.0,2.0,21827.0,18469.0,84.62,84.62,69.2,Critical
T01504,U01917,Tina Adams,hilledwin@example.net,+1-745-564-1199x25512,2024-02-18,2025-02-17,1564.0,1564.0,Active,365,-413,1,Expired,Standard (6-12mo),1574.0,1BR/1BA,801,10.0,0.64,0,13.0,13.0,0.0,0.0,20332.0,20332.0,100.0,100.0,0.0,Low Risk
T01505,U01918,Robin Pugh,willismegan@example.net,(905)734-9419x715,2021-01-17,2022-01-17,1640.0,1640.0,Active,365,-1540,1,Expired,Standard (6-12mo),1830.0,2BR/1BA,861,190.0,10.38,1,,,,,,,,,,
T01506,U01920,Travis Shannon,oreynolds@example.org,524.763.0616x21856,2023-02-10,2024-02-10,1983.0,1983.0,Active,365,-786,1,Expired,Standard (6-12mo),2064.0,2BR/1BA,902,81.0,3.92,0,3.0,2.0,0.0,1.0,5949.0,3966.0,66.67,66.67,50.0,High Risk
T01507,U01921,Shane Smith,uayers@example.org,320-659-8685x6977,2022-06-28,2023-12-28,1759.0,1759.0,Active,548,-830,1,Expired,Long-Term (>12mo),1958.0,2BR/1BA,1021,199.0,10.16,1,1.0,1.0,0.0,0.0,1759.0,1759.0,100.0,100.0,0.0,Low Risk
T01508,U01922,Daniel Brandt,durhamwilliam@example.net,001-390-510-1461x03927,2022-01-19,2023-07-21,2033.0,2033.0,Active,548,-990,1,Expired,Long-Term (>12mo),2224.0,2BR/1BA,1041,191.0,8.59,1,,,,,,,,,,
T01509,U01924,Robert Huang,cruzjohn@example.net,868-278-5185,2022-02-11,2023-02-11,2015.0,2015.0,Active,365,-1150,1,Expired,Standard (6-12mo),2027.0,2BR/1BA,911,12.0,0.59,0,,,,,,,,,,
T01510,U01925,Lori Guerrero MD,iblake@example.org,(672)980-0727x2081,2022-03-15,2023-03-15,1998.0,1998.0,Active,365,-1118,1,Expired,Standard (6-12mo),2143.0,2BR/1BA,998,145.0,6.77,1,,,,,,,,,,
T01511,U01926,Corey Clark,dcampbell@example.net,708.330.6978,2023-10-02,2025-10-01,1798.0,1798.0,Active,730,-187,1,Expired,Long-Term (>12mo),1886.0,2BR/1BA,1033,88.0,4.67,0,15.0,15.0,0.0,0.0,26970.0,26970.0,100.0,100.0,0.0,Low Risk
T01512,U01927,Hannah Campbell,robertsnow@example.com,(774)990-6688x6751,2021-12-31,2022-12-31,1899.0,1899.0,Active,365,-1192,1,Expired,Standard (6-12mo),2042.0,2BR/1BA,1043,143.0,7.0,1,,,,,,,,,,
T01513,U01928,Angela Torres,qwilliams@example.net,(263)243-1807x392,2022-06-23,2024-06-22,2049.0,2049.0,Notice to Vacate,730,-653,1,Expired,Long-Term (>12mo),2214.0,2BR/1BA,904,165.0,7.45,1,7.0,7.0,0.0,0.0,14343.0,14343.0,100.0,100.0,0.0,Low Risk
T01514,U01929,Joseph Ali,yrivera@example.org,977.973.0316,2024-04-10,2025-04-10,2022.0,2022.0,Notice to Vacate,365,-361,1,Expired,Standard (6-12mo),2114.0,2BR/1BA,943,92.0,4.35,0,11.0,11.0,0.0,0.0,22242.0,22242.0,100.0,100.0,0.0,Low Risk
